key,owningOrganizationKey,numberOfOccurrences,rights,standard license,use,distribution,derivatives,commercial,attribution,share alike,notification
a837f452-43bc-4c6f-bb2d-db47b931df6d,899dccde-1e1b-4da0-953d-3be7d31f2da7,2659,not supplied,false,?,?,?,?,?,?,?
def8d066-e920-42d6-bb67-dfca6980c7f3,c4b8c992-bc88-4b19-87c3-f89a19604e25,5581,not supplied,false,?,?,?,?,?,?,?
e553568e-2317-4592-8638-92e5ac93b40c,131217d6-04ff-4682-9bc2-e418f961fc0d,15235,not supplied,false,?,?,?,?,?,?,?
cb9beff3-a185-486f-975a-732251444158,2853c0e7-c758-4c9c-83a2-7c2d18967fb9,30571,not supplied,false,?,?,?,?,?,?,?
a578b33b-72f6-4833-a3eb-45d61f79f091,2cd829bb-b713-433d-99cf-64bef11e5b3e,13282,not supplied,false,?,?,?,?,?,?,?
fea77396-7b26-44cb-8580-aefadc8db276,2cd829bb-b713-433d-99cf-64bef11e5b3e,357992,not supplied,false,?,?,?,?,?,?,?
b5cdf794-8fa4-4a85-8b26-755d087bf531,2cd829bb-b713-433d-99cf-64bef11e5b3e,5208498,not supplied,false,?,?,?,?,?,?,?
4b5ccd8b-c137-4844-8e87-d681f48fc474,d1146fd8-35d2-4264-a569-8f88cc29d0c8,6812,not supplied,false,?,?,?,?,?,?,?
8137b32e-f762-11e1-a439-00145eb45e9a,9d23a1e0-5388-11df-a59b-b8a03c50a862,742986,"Copyright to this data is asserted by the State of Western Australia on behalf of the Western Australian Herbarium, Department of Environment and Conservation. Please review the copyright before using the data.",false,?,?,?,?,?,?,?
813697c8-f762-11e1-a439-00145eb45e9a,0870a77b-587c-4369-a8ed-bc3d347b8e1c,62498,not supplied,false,?,?,?,?,?,?,?
813571ea-f762-11e1-a439-00145eb45e9a,0870a77b-587c-4369-a8ed-bc3d347b8e1c,20996,not supplied,false,?,?,?,?,?,?,?
8134536e-f762-11e1-a439-00145eb45e9a,0870a77b-587c-4369-a8ed-bc3d347b8e1c,138235,not supplied,false,?,?,?,?,?,?,?
aae308f4-9f9c-4cdd-b4ef-c026f48be551,b554c320-0560-11d8-b851-b8a03c50a862,897164,not supplied,false,?,?,?,?,?,?,?
ada5d0b1-07de-4dc0-83d4-e312f0fb81cb,ff7bd5db-b724-4932-b496-10ea298851f9,38295,http://creativecommons.org/publicdomain/zero/1.0/ & http://www.canadensys.net/norms,true,true,true,true,true,false,false,false
4da45046-b76d-4e2f-847b-407d429c859c,610414e0-8040-11d9-8294-b8a03c50a862,39,not supplied,false,?,?,?,?,?,?,?
84c5b5c0-49fd-41e9-bddc-c3b85de81f13,610414e0-8040-11d9-8294-b8a03c50a862,1170,not supplied,false,?,?,?,?,?,?,?
b800d38b-16db-4521-a599-8cc6736f563d,610414e0-8040-11d9-8294-b8a03c50a862,1145,not supplied,false,?,?,?,?,?,?,?
b4a37621-7556-4705-9349-ede261feebe4,610414e0-8040-11d9-8294-b8a03c50a862,5527,not supplied,false,?,?,?,?,?,?,?
3fcc20af-1051-4773-8ef2-f7284a4d53b4,610414e0-8040-11d9-8294-b8a03c50a862,2172,not supplied,false,?,?,?,?,?,?,?
dc9294e3-3d6d-4a96-baa6-5225140c183b,610414e0-8040-11d9-8294-b8a03c50a862,4714,not supplied,false,?,?,?,?,?,?,?
d08f77c2-aca2-400a-a3a0-aaab23738146,610414e0-8040-11d9-8294-b8a03c50a862,2458,not supplied,false,?,?,?,?,?,?,?
c0dbd91f-ca35-42bd-94ab-2c7419d7b2c6,610414e0-8040-11d9-8294-b8a03c50a862,5406,not supplied,false,?,?,?,?,?,?,?
ac7b4266-e725-4088-a767-bb6d33c2c631,76905ca0-1e21-11de-9ca0-cd203b273f5d,0,not supplied,false,?,?,?,?,?,?,?
6b31a3bd-230f-4c80-8f65-5e6d3f456c9f,d2b97690-bfd6-11de-b279-d52977ace833,187,"Copyright 2012, National Biodiversity Data Centre, Waterford, Ireland. The information is free to use by individuals provided the owners of the data are acknowledged in any use of publication, or that the use of the data is cited in the following format - 'Data from the Butterflies - Irish Wood White Database dataset held by the National Biodiversity Data Centre www.biodiversityireland.ie, [insert date]'",false,true,true,true,true,true,?,false
81321482-f762-11e1-a439-00145eb45e9a,70488160-b003-11d8-a8af-b8a03c50a862,22363,"© University of Tartu, Museum of Geology",false,?,?,?,?,?,?,?
d3a00072-72b7-4894-96c4-ecd008892eb4,76905ca0-1e21-11de-9ca0-cd203b273f5d,0,not supplied,false,?,?,?,?,?,?,?
90568d66-70c4-44b1-972a-b222add4ff67,76905ca0-1e21-11de-9ca0-cd203b273f5d,4021,Institute of Traditional Medicine (ITM),false,?,?,?,?,?,?,?
102fb2ff-dbb1-4b19-84f7-bc73333fb3bc,b62390e0-0e35-11d9-8431-b8a03c50a862,859,not supplied,false,?,?,?,?,?,?,?
5ee22017-b870-4d04-95c6-13e335b7f032,39b7b3bc-3dc2-4c64-8de6-aa6ece25c1d9,39,Reuse in any context not allowed without the express permission of ECOCEAN USA.,false,false,false,false,false,?,?,?
41efd0ac-0c70-48af-9e38-b19c66d6f3e2,6a02679f-abc6-4bef-9433-f1dae746e68d,0,"The Tree of Life Project owns the copyright for the ToL Tree Structure XML File. This file is made available to the public under the terms of the Attribution-NonCommercial Creative Commons License. This license allows people to copy, modify, and redistribute the ToL tree structure, subject to some restrictions.",true,true,true,true,false,true,false,false
e72c4c65-edbf-4522-8875-e2b83e37af18,39b7b3bc-3dc2-4c64-8de6-aa6ece25c1d9,54,Data may not be used without permissionContact info@mantamatcher.org,false,false,false,false,false,?,?,?
da38f103-4410-43d1-b716-ea6b1b92bbac,149b9411-e994-4416-a218-f2ef21173e44,0,not supplied,false,?,?,?,?,?,?,?
6bc3be9d-4648-47f6-b5c4-875c4adee47d,6c4a0bb0-2a4d-11d8-aa2d-b8a03c50a862,0,not supplied,false,?,?,?,?,?,?,?
4b32768e-33d0-400d-a2f3-d7011e5507fa,6c4a0bb0-2a4d-11d8-aa2d-b8a03c50a862,0,not supplied,false,?,?,?,?,?,?,?
888b4cc1-7342-4d6c-ba5c-c1b29c8d27fd,6c4a0bb0-2a4d-11d8-aa2d-b8a03c50a862,0,not supplied,false,?,?,?,?,?,?,?
fe51a93b-a7f8-48ec-99c8-7c347716e8d3,6c4a0bb0-2a4d-11d8-aa2d-b8a03c50a862,0,not supplied,false,?,?,?,?,?,?,?
c5725db2-507f-4ec1-96ef-60dccb4de490,6c4a0bb0-2a4d-11d8-aa2d-b8a03c50a862,0,not supplied,false,?,?,?,?,?,?,?
1ec61203-14fa-4fbd-8ee5-a4a80257b45a,12b1df00-3f75-11d8-aa2d-b8a03c50a862,0,not supplied,false,?,?,?,?,?,?,?
e1c9e885-9d8c-45b5-9f7d-b710ac2b303b,12b1df00-3f75-11d8-aa2d-b8a03c50a862,0,not supplied,false,?,?,?,?,?,?,?
0d3652c5-e67a-452c-97f3-1a8109ccd531,12b1df00-3f75-11d8-aa2d-b8a03c50a862,0,not supplied,false,?,?,?,?,?,?,?
99aaf1d4-6099-45a7-975e-324adc74036f,12b1df00-3f75-11d8-aa2d-b8a03c50a862,0,not supplied,false,?,?,?,?,?,?,?
5288946d-5fcf-4b53-8fd3-74f4cc6b53fc,1ef55060-54da-11dd-9d47-b8a03c50a862,162886,not supplied,false,?,?,?,?,?,?,?
812fae0e-f762-11e1-a439-00145eb45e9a,f50d9732-d5f4-4573-9d04-8eba43d2c272,5202,GBIF Data Sharing Agreement is applied.  GBIF Data Use Agreement is applied.,false,true,true,true,true,true,?,false
b275a4c1-9859-4f3c-8ead-d86dde820fbc,2cd829bb-b713-433d-99cf-64bef11e5b3e,194863,not supplied,false,?,?,?,?,?,?,?
fc976aa9-e137-446a-bad6-0999331fcd58,514d4c44-45f9-4f49-83d1-aff5f973d880,3160,not supplied,false,?,?,?,?,?,?,?
615ef65c-061a-4494-99b0-66e0e688afef,79e9459f-bf2f-408c-acf5-d69766a39e06,5033,not supplied,false,?,?,?,?,?,?,?
cd9fa1dd-d29f-47c6-bac1-31245a9f08e9,fbca90e3-8aed-48b1-84e3-369afbd000ce,0,not supplied,false,?,?,?,?,?,?,?
16c3f9cb-4b19-4553-ac8e-ebb90003aa02,fbca90e3-8aed-48b1-84e3-369afbd000ce,0,not supplied,false,?,?,?,?,?,?,?
cbb6498e-8927-405a-916b-576d00a6289b,fbca90e3-8aed-48b1-84e3-369afbd000ce,0,not supplied,false,?,?,?,?,?,?,?
68513375-3aa5-4f6f-9975-d97d56c21d61,fd0038d0-3e7b-11d9-8439-b8a03c50a862,656321,CC-BY,true,true,true,true,true,true,false,false
812e7ec6-f762-11e1-a439-00145eb45e9a,4fd82480-ea1c-11da-8db4-b8a03c50a862,75650,not supplied,false,?,?,?,?,?,?,?
b159e5c0-075f-425b-b543-c02a44ece750,e5585950-488e-11db-a1c2-b8a03c50a862,926,not supplied,false,?,?,?,?,?,?,?
812d3fca-f762-11e1-a439-00145eb45e9a,4fd82480-ea1c-11da-8db4-b8a03c50a862,21000,not supplied,false,?,?,?,?,?,?,?
9d7fc836-8588-408a-bcc0-c22360bf4a24,c5f7ef70-e233-11d9-a4d6-b8a03c50a862,492869,not supplied,false,?,?,?,?,?,?,?
812c1e24-f762-11e1-a439-00145eb45e9a,e2ce7dc0-a8b5-11d8-9534-b8a03c50a862,109738,not supplied,false,?,?,?,?,?,?,?
812ae932-f762-11e1-a439-00145eb45e9a,4fd82480-ea1c-11da-8db4-b8a03c50a862,43242,not supplied,false,?,?,?,?,?,?,?
8129ab94-f762-11e1-a439-00145eb45e9a,4fd82480-ea1c-11da-8db4-b8a03c50a862,26753,not supplied,false,?,?,?,?,?,?,?
81287cb0-f762-11e1-a439-00145eb45e9a,4fd82480-ea1c-11da-8db4-b8a03c50a862,16522,not supplied,false,?,?,?,?,?,?,?
81275e16-f762-11e1-a439-00145eb45e9a,4fd82480-ea1c-11da-8db4-b8a03c50a862,17355,not supplied,false,?,?,?,?,?,?,?
81264d96-f762-11e1-a439-00145eb45e9a,4fd82480-ea1c-11da-8db4-b8a03c50a862,5429,not supplied,false,?,?,?,?,?,?,?
81251eee-f762-11e1-a439-00145eb45e9a,4fd82480-ea1c-11da-8db4-b8a03c50a862,3954,not supplied,false,?,?,?,?,?,?,?
8123fd5c-f762-11e1-a439-00145eb45e9a,4fd82480-ea1c-11da-8db4-b8a03c50a862,95,not supplied,false,?,?,?,?,?,?,?
8122cb6c-f762-11e1-a439-00145eb45e9a,4fd82480-ea1c-11da-8db4-b8a03c50a862,3718,not supplied,false,?,?,?,?,?,?,?
8121aa20-f762-11e1-a439-00145eb45e9a,4fd82480-ea1c-11da-8db4-b8a03c50a862,1636,not supplied,false,?,?,?,?,?,?,?
81209a18-f762-11e1-a439-00145eb45e9a,4fd82480-ea1c-11da-8db4-b8a03c50a862,1522,not supplied,false,?,?,?,?,?,?,?
811f7d86-f762-11e1-a439-00145eb45e9a,4fd82480-ea1c-11da-8db4-b8a03c50a862,731,not supplied,false,?,?,?,?,?,?,?
811e481c-f762-11e1-a439-00145eb45e9a,4fd82480-ea1c-11da-8db4-b8a03c50a862,2750,not supplied,false,?,?,?,?,?,?,?
811d24dc-f762-11e1-a439-00145eb45e9a,4fd82480-ea1c-11da-8db4-b8a03c50a862,2427,not supplied,false,?,?,?,?,?,?,?
811bed92-f762-11e1-a439-00145eb45e9a,4fd82480-ea1c-11da-8db4-b8a03c50a862,25468,not supplied,false,?,?,?,?,?,?,?
412e8538-8547-49d3-baf7-66d757d3a676,d2b97690-bfd6-11de-b279-d52977ace833,18,"Copyright 2012, National Biodiversity Data Centre, Waterford, Ireland. The information is free to use by individuals provided the owners of the data are acknowledged in any use of publication, or that the use of the data is cited in the following format - 'Data from the Survey of the native freshwater opossum shrimp (Mysis relicta) in Ireland dataset held by the National Biodiversity Data Centre www.biodiversityireland.ie, [insert date]'",false,true,true,true,true,true,?,false
ffdf2711-fb9b-4110-b4eb-444d30e4eef0,d2b97690-bfd6-11de-b279-d52977ace833,107,"Copyright 2012, National Biodiversity Data Centre, Waterford, Ireland. The information is free to use by individuals provided the owners of the data are acknowledged in any use of publication, or that the use of the data is cited in the following format - 'Data from the Hypogean Crustacea of Ireland dataset held by the National Biodiversity Data Centre www.biodiversityireland.ie, [insert date]'",false,true,true,true,true,true,?,false
49c40dbe-8ab9-40bd-884b-433ab8c0029f,d2b97690-bfd6-11de-b279-d52977ace833,34,"Copyright 2012, National Biodiversity Data Centre, Waterford, Ireland. The information is free to use by individuals provided the owners of the data are acknowledged in any use of publication, or that the use of the data is cited in the following format - 'Data from the Caddisfly Records, Edenvale, Co. Wexford 2010 dataset held by the National Biodiversity Data Centre www.biodiversityireland.ie, [insert date]'",false,true,true,true,true,true,?,false
78d49398-9309-4c93-8ebf-9e16e4ffbd5b,d2b97690-bfd6-11de-b279-d52977ace833,620,"Copyright 2012, National Biodiversity Data Centre, Waterford, Ireland. The information is free to use by individuals provided the owners of the data are acknowledged in any use of publication, or that the use of the data is cited in the following format - 'Data from the Lichens of Rocky Seashores dataset held by the National Biodiversity Data Centre www.biodiversityireland.ie, [insert date]'",false,true,true,true,true,true,?,false
723c4647-5916-4575-a9bb-a0ea15852f8d,d2b97690-bfd6-11de-b279-d52977ace833,1942,"Copyright 2012, National Biodiversity Data Centre, Waterford, Ireland. The information is free to use by individuals provided the owners of the data are acknowledged in any use of publication, or that the use of the data is cited in the following format - 'Data from the Spiders of Ireland dataset held by the National Biodiversity Data Centre www.biodiversityireland.ie, [insert date]'",false,true,true,true,true,true,?,false
94060ade-4c37-43f4-b44c-250508cf74e7,d2b97690-bfd6-11de-b279-d52977ace833,13596,"Copyright 2012, National Biodiversity Data Centre, Waterford, Ireland. The information is free to use by individuals provided the owners of the data are acknowledged in any use of publication, or that the use of the data is cited in the following format - 'Data from the Distribution Atlas of Butterflies in Ireland 1979 (An Foras Forbartha) dataset held by the National Biodiversity Data Centre www.biodiversityireland.ie, [insert date]'",false,true,true,true,true,true,?,false
4bbd3033-4777-4786-bd4e-81e4c0e233d4,d2b97690-bfd6-11de-b279-d52977ace833,3045,"Copyright 2012, National Biodiversity Data Centre, Waterford, Ireland. The information is free to use by individuals provided the owners of the data are acknowledged in any use of publication, or that the use of the data is cited in the following format - 'Data from the ESAS cetacean sightings from 1980 to 2003. dataset held by the National Biodiversity Data Centre www.biodiversityireland.ie, [insert date]'",false,true,true,true,true,true,?,false
eaaabe3b-e64a-4819-a007-2c3529eb4bf7,d2b97690-bfd6-11de-b279-d52977ace833,1210,"Copyright 2013, National Biodiversity Data Centre, Waterford, Ireland. The information is free to use by individuals provided the owners of the data are acknowledged in any use of publication, or that the use of the data is cited in the following format - 'Data from the NPWS Seal Database dataset held by the National Biodiversity Data Centre www.biodiversityireland.ie, [insert date]'",false,true,true,true,true,true,?,false
7eee6e2c-571c-41f4-8920-9a39d46ff142,bb922300-7ddb-11de-a300-90ac77aa923f,52,not supplied,false,?,?,?,?,?,?,?
68a8dad9-2229-4775-90d3-b90b6927e406,d1146fd8-35d2-4264-a569-8f88cc29d0c8,16276,not supplied,false,?,?,?,?,?,?,?
8119a2da-f762-11e1-a439-00145eb45e9a,cf88ad28-d04c-4dd6-9d4f-7b137fbecd15,10789,not supplied,false,?,?,?,?,?,?,?
8118883c-f762-11e1-a439-00145eb45e9a,3988de20-0560-11d8-b851-b8a03c50a862,381,none,false,?,?,?,?,?,?,?
8117733e-f762-11e1-a439-00145eb45e9a,3988de20-0560-11d8-b851-b8a03c50a862,2171,none,false,?,?,?,?,?,?,?
81165620-f762-11e1-a439-00145eb45e9a,cf88ad28-d04c-4dd6-9d4f-7b137fbecd15,202,not supplied,false,?,?,?,?,?,?,?
81152052-f762-11e1-a439-00145eb45e9a,3988de20-0560-11d8-b851-b8a03c50a862,7560,none,false,?,?,?,?,?,?,?
8113f588-f762-11e1-a439-00145eb45e9a,ff3a2000-b2ac-11db-b710-b8a03c50a862,279,GBIF Data Sharing Agreement is applied.  GBIF Data Use Agreement is applied.,false,true,true,true,true,true,?,false
8112b722-f762-11e1-a439-00145eb45e9a,4baf4e1d-f960-49d1-b09a-8012bd38eb20,4688,not supplied,false,?,?,?,?,?,?,?
81119a40-f762-11e1-a439-00145eb45e9a,cf88ad28-d04c-4dd6-9d4f-7b137fbecd15,117,not supplied,false,?,?,?,?,?,?,?
811076f6-f762-11e1-a439-00145eb45e9a,cf88ad28-d04c-4dd6-9d4f-7b137fbecd15,764,not supplied,false,?,?,?,?,?,?,?
810f3e62-f762-11e1-a439-00145eb45e9a,cf88ad28-d04c-4dd6-9d4f-7b137fbecd15,362,"Las publicaciones basadas en material de CEAB-CSIC deben incluir: (1) una lista de todas las colecciones de CEAB-CSIC utilizadas, preferentemente con el número de CEAB-CSIC y el nombre del investigador colector-identificador (PUIG M.A.) (2) Para publicaciones basadas en especímenes o en datos de CEAB-CSIC, donde se utilicen los mismos sin añadir nueva información (revisiones, georeferenciación, etc) se consultará con el investigador (PUIG M.A.) para establecer la forma de reconocimiento que aparecerá en la publicación (3) Para publicaciones en que se utilicen especímenes de CEAB-CSIC, colectados, descritos, identificados, iconografiados o estudiados por investigadores en activo del CEAB-CSIC será necesario pactar la coautoría de las mismas, en función del número de ejemplares utilizados y de la naturaleza de la publicación (4) Para publicaciones basadas en bases de datos generadas a partir de las colecciones del CEAB-CSIC, se consultará con el investigador (PUIG M.A.) para establecer la forma de reconocimiento que aparecerá en la publicación.",false,true,true,true,true,true,?,true
b9bb4e61-ba55-4ec7-9c1e-0150f277ac36,2afeb273-cbbc-4fcf-a10f-7baf271b62c5,7416,not supplied,false,?,?,?,?,?,?,?
810e15d2-f762-11e1-a439-00145eb45e9a,4fd82480-ea1c-11da-8db4-b8a03c50a862,20114,not supplied,false,?,?,?,?,?,?,?
810ce586-f762-11e1-a439-00145eb45e9a,4fd82480-ea1c-11da-8db4-b8a03c50a862,6,not supplied,false,?,?,?,?,?,?,?
810bbd3c-f762-11e1-a439-00145eb45e9a,4fd82480-ea1c-11da-8db4-b8a03c50a862,21122,not supplied,false,?,?,?,?,?,?,?
810a9010-f762-11e1-a439-00145eb45e9a,4fd82480-ea1c-11da-8db4-b8a03c50a862,941,not supplied,false,?,?,?,?,?,?,?
810951aa-f762-11e1-a439-00145eb45e9a,4fd82480-ea1c-11da-8db4-b8a03c50a862,4,not supplied,false,?,?,?,?,?,?,?
81082abe-f762-11e1-a439-00145eb45e9a,4fd82480-ea1c-11da-8db4-b8a03c50a862,2000,not supplied,false,?,?,?,?,?,?,?
81070f80-f762-11e1-a439-00145eb45e9a,4fd82480-ea1c-11da-8db4-b8a03c50a862,143,not supplied,false,?,?,?,?,?,?,?
8105f15e-f762-11e1-a439-00145eb45e9a,4fd82480-ea1c-11da-8db4-b8a03c50a862,842,not supplied,false,?,?,?,?,?,?,?
8104afec-f762-11e1-a439-00145eb45e9a,4fd82480-ea1c-11da-8db4-b8a03c50a862,115,not supplied,false,?,?,?,?,?,?,?
81037ec4-f762-11e1-a439-00145eb45e9a,4fd82480-ea1c-11da-8db4-b8a03c50a862,8268,not supplied,false,?,?,?,?,?,?,?
810251a2-f762-11e1-a439-00145eb45e9a,4fd82480-ea1c-11da-8db4-b8a03c50a862,5,not supplied,false,?,?,?,?,?,?,?
810128a4-f762-11e1-a439-00145eb45e9a,4fd82480-ea1c-11da-8db4-b8a03c50a862,8784,not supplied,false,?,?,?,?,?,?,?
80ffda76-f762-11e1-a439-00145eb45e9a,4fd82480-ea1c-11da-8db4-b8a03c50a862,3,not supplied,false,?,?,?,?,?,?,?
80fead18-f762-11e1-a439-00145eb45e9a,4fd82480-ea1c-11da-8db4-b8a03c50a862,177,not supplied,false,?,?,?,?,?,?,?
80fd810e-f762-11e1-a439-00145eb45e9a,4fd82480-ea1c-11da-8db4-b8a03c50a862,3,not supplied,false,?,?,?,?,?,?,?
80fc4302-f762-11e1-a439-00145eb45e9a,4fd82480-ea1c-11da-8db4-b8a03c50a862,5995,not supplied,false,?,?,?,?,?,?,?
80fb0c26-f762-11e1-a439-00145eb45e9a,4fd82480-ea1c-11da-8db4-b8a03c50a862,30,not supplied,false,?,?,?,?,?,?,?
80f9cd7a-f762-11e1-a439-00145eb45e9a,4fd82480-ea1c-11da-8db4-b8a03c50a862,466,not supplied,false,?,?,?,?,?,?,?
80f89432-f762-11e1-a439-00145eb45e9a,4fd82480-ea1c-11da-8db4-b8a03c50a862,6866,not supplied,false,?,?,?,?,?,?,?
12322655-ab49-47d7-bd6a-d8bcd34b952f,c4f66525-4d36-4c18-82ac-98e088f54db4,0,not supplied,false,?,?,?,?,?,?,?
80f76404-f762-11e1-a439-00145eb45e9a,4fd82480-ea1c-11da-8db4-b8a03c50a862,64,not supplied,false,?,?,?,?,?,?,?
80f63c1e-f762-11e1-a439-00145eb45e9a,4fd82480-ea1c-11da-8db4-b8a03c50a862,44296,not supplied,false,?,?,?,?,?,?,?
80f50d26-f762-11e1-a439-00145eb45e9a,4fd82480-ea1c-11da-8db4-b8a03c50a862,11,not supplied,false,?,?,?,?,?,?,?
80f3e41e-f762-11e1-a439-00145eb45e9a,4fd82480-ea1c-11da-8db4-b8a03c50a862,16233,not supplied,false,?,?,?,?,?,?,?
80f2abe4-f762-11e1-a439-00145eb45e9a,4fd82480-ea1c-11da-8db4-b8a03c50a862,9,not supplied,false,?,?,?,?,?,?,?
80f17ef4-f762-11e1-a439-00145eb45e9a,4fd82480-ea1c-11da-8db4-b8a03c50a862,14202,not supplied,false,?,?,?,?,?,?,?
80f03652-f762-11e1-a439-00145eb45e9a,4fd82480-ea1c-11da-8db4-b8a03c50a862,115,not supplied,false,?,?,?,?,?,?,?
80ef0caa-f762-11e1-a439-00145eb45e9a,4fd82480-ea1c-11da-8db4-b8a03c50a862,2,not supplied,false,?,?,?,?,?,?,?
80edd150-f762-11e1-a439-00145eb45e9a,c76cf030-2a95-11da-9cc1-b8a03c50a862,692,not supplied,false,?,?,?,?,?,?,?
80eca9ce-f762-11e1-a439-00145eb45e9a,4fd82480-ea1c-11da-8db4-b8a03c50a862,4,not supplied,false,?,?,?,?,?,?,?
80eb78e2-f762-11e1-a439-00145eb45e9a,4fd82480-ea1c-11da-8db4-b8a03c50a862,760,not supplied,false,?,?,?,?,?,?,?
80ea3f40-f762-11e1-a439-00145eb45e9a,4fd82480-ea1c-11da-8db4-b8a03c50a862,408,not supplied,false,?,?,?,?,?,?,?
80e91c3c-f762-11e1-a439-00145eb45e9a,4fd82480-ea1c-11da-8db4-b8a03c50a862,45,not supplied,false,?,?,?,?,?,?,?
80e7e75e-f762-11e1-a439-00145eb45e9a,4fd82480-ea1c-11da-8db4-b8a03c50a862,2,not supplied,false,?,?,?,?,?,?,?
80e6cc3e-f762-11e1-a439-00145eb45e9a,4fd82480-ea1c-11da-8db4-b8a03c50a862,18,not supplied,false,?,?,?,?,?,?,?
80e455ee-f762-11e1-a439-00145eb45e9a,4fd82480-ea1c-11da-8db4-b8a03c50a862,1200,not supplied,false,?,?,?,?,?,?,?
80e59742-f762-11e1-a439-00145eb45e9a,4fd82480-ea1c-11da-8db4-b8a03c50a862,3,not supplied,false,?,?,?,?,?,?,?
80e31fd0-f762-11e1-a439-00145eb45e9a,4fd82480-ea1c-11da-8db4-b8a03c50a862,35,not supplied,false,?,?,?,?,?,?,?
80e1db20-f762-11e1-a439-00145eb45e9a,4fd82480-ea1c-11da-8db4-b8a03c50a862,1,not supplied,false,?,?,?,?,?,?,?
80e09ff8-f762-11e1-a439-00145eb45e9a,4fd82480-ea1c-11da-8db4-b8a03c50a862,1,not supplied,false,?,?,?,?,?,?,?
80df7e5c-f762-11e1-a439-00145eb45e9a,4fd82480-ea1c-11da-8db4-b8a03c50a862,4000,not supplied,false,?,?,?,?,?,?,?
80de3f56-f762-11e1-a439-00145eb45e9a,4fd82480-ea1c-11da-8db4-b8a03c50a862,1,not supplied,false,?,?,?,?,?,?,?
80dcfbe6-f762-11e1-a439-00145eb45e9a,4fd82480-ea1c-11da-8db4-b8a03c50a862,4000,not supplied,false,?,?,?,?,?,?,?
80dbdd92-f762-11e1-a439-00145eb45e9a,4fd82480-ea1c-11da-8db4-b8a03c50a862,500,not supplied,false,?,?,?,?,?,?,?
80da94fa-f762-11e1-a439-00145eb45e9a,4fd82480-ea1c-11da-8db4-b8a03c50a862,4,not supplied,false,?,?,?,?,?,?,?
80d94b5e-f762-11e1-a439-00145eb45e9a,4fd82480-ea1c-11da-8db4-b8a03c50a862,1500,not supplied,false,?,?,?,?,?,?,?
80d816bc-f762-11e1-a439-00145eb45e9a,4fd82480-ea1c-11da-8db4-b8a03c50a862,2,not supplied,false,?,?,?,?,?,?,?
39131abf-97ea-41f2-9649-2e2e9c1a5d50,76905ca0-1e21-11de-9ca0-cd203b273f5d,0,not supplied,false,?,?,?,?,?,?,?
4747636a-d019-4f30-a0c2-c930b864ad7e,28d17f8f-39f3-4041-9734-67c4f1e7693e,0,not supplied,false,?,?,?,?,?,?,?
dd047c25-da08-4a26-9490-52252dbdfad7,979dd240-16f7-11df-b5b3-b8a03c50a862,350,not supplied,false,?,?,?,?,?,?,?
0409a304-cc5d-4af6-b509-5b6667905117,979dd240-16f7-11df-b5b3-b8a03c50a862,28385,not supplied,false,?,?,?,?,?,?,?
f46c2ce0-8853-4c93-9922-63f850413809,979dd240-16f7-11df-b5b3-b8a03c50a862,6394,not supplied,false,?,?,?,?,?,?,?
a6058f47-15ae-412e-b316-912dd6e2ec9b,979dd240-16f7-11df-b5b3-b8a03c50a862,8008,not supplied,false,?,?,?,?,?,?,?
de9feacc-af31-4a63-b439-72b84fcf40ad,979dd240-16f7-11df-b5b3-b8a03c50a862,6896,not supplied,false,?,?,?,?,?,?,?
128c43f0-9978-4d77-8d49-14516fc454bc,2e4af590-37d0-11d9-8439-b8a03c50a862,0,not supplied,false,?,?,?,?,?,?,?
5ce0dfc4-870a-4179-8209-71f252c861fc,2e4af590-37d0-11d9-8439-b8a03c50a862,0,not supplied,false,?,?,?,?,?,?,?
57b51998-cd6d-4223-bd9d-d69bc554989e,2e4af590-37d0-11d9-8439-b8a03c50a862,0,not supplied,false,?,?,?,?,?,?,?
89b8ca70-7cef-4e8e-b5c1-ccb73f0fb79a,2e4af590-37d0-11d9-8439-b8a03c50a862,0,not supplied,false,?,?,?,?,?,?,?
3cf7ef61-ff1b-4c58-87f1-e46a01fde8e8,2e4af590-37d0-11d9-8439-b8a03c50a862,0,not supplied,false,?,?,?,?,?,?,?
2084ef60-39ab-4ef1-8c97-42eb5dd32672,b6f05cf0-43ce-11d9-8439-b8a03c50a862,0,not supplied,false,?,?,?,?,?,?,?
e0685eeb-5929-4d41-a2da-20712ee7a82c,036cdc50-e7f5-11d9-9a0e-b8a03c50a862,58031,not supplied,false,?,?,?,?,?,?,?
dce681d3-4bc6-4d78-bb66-b4dd73aec081,23b946e0-4e2d-11d9-bbdd-b8a03c50a862,109270,not supplied,false,?,?,?,?,?,?,?
bfb61874-9d5d-458d-b042-ce3c997b03e4,afa44940-5a60-11d9-bbdd-b8a03c50a862,0,not supplied,false,?,?,?,?,?,?,?
d4b72404-5c42-49ea-ab78-9edb3c8957b6,2783f1f0-8ef2-11db-af3b-b8a03c50a862,25592,not supplied,false,?,?,?,?,?,?,?
4220d19f-f919-4f36-8251-41fe1a36b1da,5c7a5c20-1bd0-11d8-a2da-b8a03c50a862,2913345,not supplied,false,?,?,?,?,?,?,?
a74b5718-227e-426b-b5a6-8ef24c572489,0ba220e1-77cf-487a-8d91-494167240f5d,15975,not supplied,false,?,?,?,?,?,?,?
